Current (Ampere),score,cluster
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
38,0.062464805547082,0
30,0.5015285257555742,0
48,0.4863648447135332,0
35,0.22711370062526656,0
30,0.5015285257555742,0
43,0.2119500195832256,0
40,0.04730112450504104,0
45,0.3217159496353486,0
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
35,0.22711370062526656,0
43,0.2119500195832256,0
33,0.3368796306773896,0
35,0.22711370062526656,0
40,0.04730112450504104,0
35,0.22711370062526656,0
30,0.5015285257555742,0
30,0.5015285257555742,0
38,0.062464805547082,0
35,0.22711370062526656,0
33,0.3368796306773896,0
35,0.22711370062526656,0
40,0.04730112450504104,0
43,0.2119500195832256,0
38,0.062464805547082,0
40,0.04730112450504104,0
35,0.22711370062526656,0
38,0.062464805547082,0
35,0.22711370062526656,0
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
0,2.1480174765374196,1
35,0.22711370062526656,0
43,0.2119500195832256,0
35,0.22711370062526656,0
35,0.22711370062526656,0
43,0.2119500195832256,0
33,0.3368796306773896,0
43,0.2119500195832256,0
38,0.062464805547082,0
30,0.5015285257555742,0
35,0.22711370062526656,0
40,0.04730112450504104,0
30,0.5015285257555742,0
40,0.04730112450504104,0
45,0.3217159496353486,0
38,0.062464805547082,0
40,0.04730112450504104,0
45,0.3217159496353486,0
33,0.3368796306773896,0
38,0.062464805547082,0
43,0.2119500195832256,0
0,2.1480174765374196,1
0,2.1480174765374196,1
