Current (Ampere),score,cluster
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
38,0.0033382127054182916,0
30,0.46153337707500447,0
48,0.5844276999309467,0
35,0.17098863346224025,0
30,0.46153337707500447,0
43,0.2938829563181825,0
40,0.11955611015052398,0
45,0.4101008537632882,0
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
35,0.17098863346224025,0
43,0.2938829563181825,0
33,0.28720653090734594,0
35,0.17098863346224025,0
40,0.11955611015052398,0
35,0.17098863346224025,0
30,0.46153337707500447,0
30,0.46153337707500447,0
38,0.0033382127054182916,0
35,0.17098863346224025,0
33,0.28720653090734594,0
35,0.17098863346224025,0
40,0.11955611015052398,0
43,0.2938829563181825,0
38,0.0033382127054182916,0
40,0.11955611015052398,0
35,0.17098863346224025,0
38,0.0033382127054182916,0
35,0.17098863346224025,0
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
35,0.17098863346224025,0
43,0.2938829563181825,0
35,0.17098863346224025,0
35,0.17098863346224025,0
43,0.2938829563181825,0
33,0.28720653090734594,0
43,0.2938829563181825,0
38,0.0033382127054182916,0
30,0.46153337707500447,0
35,0.17098863346224025,0
40,0.11955611015052398,0
30,0.46153337707500447,0
40,0.11955611015052398,0
45,0.4101008537632882,0
38,0.0033382127054182916,0
40,0.11955611015052398,0
45,0.4101008537632882,0
33,0.28720653090734594,0
38,0.0033382127054182916,0
43,0.2938829563181825,0
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
0,2.2048018387515897,1
33,0.28720653090734594,0
33,0.28720653090734594,0
33,0.28720653090734594,0
30,0.46153337707500447,0
43,0.2938829563181825,0
43,0.2938829563181825,0
40,0.11955611015052398,0
33,0.28720653090734594,0
38,0.0033382127054182916,0
45,0.4101008537632882,0
49,0.6425366486534996,0
65,1.572279828214345,0
49,0.6425366486534996,0
